quote_date,region,item_id,p_mean,p_75,p_median,p_25,date,dateStata,dateISO,obs,year,month,quarter,_merge,regionDesc,country,mergeregion
201209,11,610231,113.9017,125.665,115,99.745,296,01/09/2012,01/09/2012,113529,2012,9,3,matched (3),Wales,Wales,matched (3)
201503,11,610231,140.1843,213.29,135,120,326,01/03/2015,01/03/2015,113759,2015,3,1,matched (3),Wales,Wales,matched (3)
201912,11,610231,146.325,200,144,120,383,01/12/2019,01/12/2019,127767,2019,12,4,matched (3),Wales,Wales,matched (3)
201103,11,610231,103.7975,120.665,108.525,87,278,01/03/2011,01/03/2011,111703,2011,3,1,matched (3),Wales,Wales,matched (3)
201604,11,610231,120.32,228.29,120,29,339,01/04/2016,01/04/2016,116360,2016,4,2,matched (3),Wales,Wales,matched (3)
202209,11,610231,124.2667,172.8,150,50,416,01/09/2022,01/09/2022,125502,2022,9,3,matched (3),Wales,Wales,matched (3)
201801,11,610231,134.5743,200,120,75,360,01/01/2018,01/01/2018,116458,2018,1,1,matched (3),Wales,Wales,matched (3)
201608,11,610231,115.4629,219.29,120,29,343,01/08/2016,01/08/2016,113719,2016,8,3,matched (3),Wales,Wales,matched (3)
201601,11,610231,136.7557,228.29,120,90,336,01/01/2016,01/01/2016,115217,2016,1,1,matched (3),Wales,Wales,matched (3)
200507,11,610231,88.811,105.75,91.565,70.49,210,01/07/2005,01/07/2005,112702,2005,7,3,matched (3),Wales,Wales,matched (3)
202106,11,610231,140.6875,191.4,148.9,89.975,401,01/06/2021,01/06/2021,109408,2021,6,2,matched (3),Wales,Wales,matched (3)
202009,11,610231,140.6875,191.4,148.9,89.975,392,01/09/2020,01/09/2020,116062,2020,9,3,matched (3),Wales,Wales,matched (3)
201512,11,610231,135.2571,220,120,90,335,01/12/2015,01/12/2015,114817,2015,12,4,matched (3),Wales,Wales,matched (3)
201702,11,610231,135.7157,220,120,75,349,01/02/2017,01/02/2017,114063,2017,2,1,matched (3),Wales,Wales,matched (3)
200704,11,610231,85.962,98,80,61.69,231,01/04/2007,01/04/2007,101168,2007,4,2,matched (3),Wales,Wales,matched (3)
200706,11,610231,90.33546,105.75,85,61.69,233,01/06/2007,01/06/2007,104456,2007,6,2,matched (3),Wales,Wales,matched (3)
200807,11,610231,103.6755,149.99,90,70.5,246,01/07/2008,01/07/2008,102214,2008,7,3,matched (3),Wales,Wales,matched (3)
202103,11,610231,140.6875,191.4,148.9,89.975,398,01/03/2021,01/03/2021,100972,2021,3,1,matched (3),Wales,Wales,matched (3)
201204,11,610231,115.6483,127.5,120,99.725,291,01/04/2012,01/04/2012,111722,2012,4,2,matched (3),Wales,Wales,matched (3)
200812,11,610231,107.6064,157.78,90,70.5,251,01/12/2008,01/12/2008,101854,2008,12,4,matched (3),Wales,Wales,matched (3)
200409,11,610231,80.73333,99.99,88.13,58.75,200,01/09/2004,01/09/2004,104170,2004,9,3,matched (3),Wales,Wales,matched (3)
202201,11,610231,113.875,172.8,113.875,54.95,408,01/01/2022,01/01/2022,123655,2022,1,1,matched (3),Wales,Wales,matched (3)
200905,11,610231,109.9417,141.45,103.9,90,256,01/05/2009,01/05/2009,100141,2009,5,2,matched (3),Wales,Wales,matched (3)
201602,11,610231,120.32,228.29,120,29,337,01/02/2016,01/02/2016,111438,2016,2,1,matched (3),Wales,Wales,matched (3)
202105,11,610231,140.6875,191.4,148.9,89.975,400,01/05/2021,01/05/2021,95210,2021,5,2,matched (3),Wales,Wales,matched (3)
201206,11,610231,115.6517,127.5,120,99.745,293,01/06/2012,01/06/2012,113464,2012,6,2,matched (3),Wales,Wales,matched (3)
201310,11,610231,103.1583,135,108,69.95,309,01/10/2013,01/10/2013,112357,2013,10,4,matched (3),Wales,Wales,matched (3)
201808,11,610231,142.325,200,132,120,367,01/08/2018,01/08/2018,124079,2018,8,3,matched (3),Wales,Wales,matched (3)
201111,11,610231,112.365,120.665,120,104.725,286,01/11/2011,01/11/2011,112558,2011,11,4,matched (3),Wales,Wales,matched (3)
201009,11,610231,101.2117,117.94,104.19,86.125,272,01/09/2010,01/09/2010,108500,2010,9,3,matched (3),Wales,Wales,matched (3)
201112,11,610231,106.878,120,120,99.45,287,01/12/2011,01/12/2011,113770,2011,12,4,matched (3),Wales,Wales,matched (3)
200604,11,610231,72.35091,95,65.8,58.75,219,01/04/2006,01/04/2006,107567,2006,4,2,matched (3),Wales,Wales,matched (3)
201709,11,610231,132.9357,200,120,75,356,01/09/2017,01/09/2017,117013,2017,9,3,matched (3),Wales,Wales,matched (3)
200601,11,610231,78.34,95,69.31,58.75,216,01/01/2006,01/01/2006,104610,2006,1,1,matched (3),Wales,Wales,matched (3)
200703,11,610231,84.962,98,75,61.69,230,01/03/2007,01/03/2007,99770,2007,3,1,matched (3),Wales,Wales,matched (3)
201408,11,610231,104.59,135,120,69.95,319,01/08/2014,01/08/2014,111493,2014,8,3,matched (3),Wales,Wales,matched (3)
202007,11,610231,54.95,54.95,54.95,54.95,390,01/07/2020,01/07/2020,102371,2020,7,3,matched (3),Wales,Wales,matched (3)
201905,11,610231,151.325,200,144,120,376,01/05/2019,01/05/2019,128682,2019,5,2,matched (3),Wales,Wales,matched (3)
201509,11,610231,141.9667,220,127.5,120,332,01/09/2015,01/09/2015,115298,2015,9,3,matched (3),Wales,Wales,matched (3)
201302,11,610231,115.3329,144,120,84,301,01/02/2013,01/02/2013,108915,2013,2,1,matched (3),Wales,Wales,matched (3)
200511,11,610231,85.235,119.99,81.565,58.75,214,01/11/2005,01/11/2005,104534,2005,11,4,matched (3),Wales,Wales,matched (3)
202208,11,610231,124.2667,172.8,150,50,415,01/08/2022,01/08/2022,125392,2022,8,3,matched (3),Wales,Wales,matched (3)
201010,11,610231,102.295,117.94,104.19,86.125,273,01/10/2010,01/10/2010,109466,2010,10,4,matched (3),Wales,Wales,matched (3)
201101,11,610231,96.75333,121.33,99.45,84,276,01/01/2011,01/01/2011,107592,2011,1,1,matched (3),Wales,Wales,matched (3)
201712,11,610231,132.9357,200,120,75,359,01/12/2017,01/12/2017,117146,2017,12,4,matched (3),Wales,Wales,matched (3)
200805,11,610231,103.6755,149.99,90,70.5,244,01/05/2008,01/05/2008,100583,2008,5,2,matched (3),Wales,Wales,matched (3)
202210,11,610231,124.2667,172.8,150,50,417,01/10/2022,01/10/2022,125741,2022,10,4,matched (3),Wales,Wales,matched (3)
201102,11,610231,103.7975,120.665,108.525,87,277,01/02/2011,01/02/2011,107243,2011,2,1,matched (3),Wales,Wales,matched (3)
200910,11,610231,105.7364,138,101.9,85,261,01/10/2009,01/10/2009,102962,2009,10,4,matched (3),Wales,Wales,matched (3)
202002,11,610231,131.3167,200,144,49.95,385,01/02/2020,01/02/2020,126570,2020,2,1,matched (3),Wales,Wales,matched (3)
202206,11,610231,116.375,172.8,116.375,59.95,413,01/06/2022,01/06/2022,127526,2022,6,2,matched (3),Wales,Wales,matched (3)
200501,11,610231,78.9525,96.94,80,52.875,204,01/01/2005,01/01/2005,103613,2005,1,1,matched (3),Wales,Wales,matched (3)
201303,11,610231,115.3329,144,120,84,302,01/03/2013,01/03/2013,112073,2013,3,1,matched (3),Wales,Wales,matched (3)
200808,11,610231,104.7436,149.99,90,70.5,247,01/08/2008,01/08/2008,102314,2008,8,3,matched (3),Wales,Wales,matched (3)
200608,11,610231,75.598,98,72.75,60,223,01/08/2006,01/08/2006,105147,2006,8,3,matched (3),Wales,Wales,matched (3)
201901,11,610231,146.79,200,144,120,372,01/01/2019,01/01/2019,125531,2019,1,1,matched (3),Wales,Wales,matched (3)
201811,11,610231,142.325,200,132,120,370,01/11/2018,01/11/2018,123289,2018,11,4,matched (3),Wales,Wales,matched (3)
202009,12,610231,164.425,211,154.5,120,392,01/09/2020,01/09/2020,116062,2020,9,3,matched (3),Scotland,Scotland,matched (3)
200509,12,610231,79.05077,95,70,52.88,212,01/09/2005,01/09/2005,111426,2005,9,3,matched (3),Scotland,Scotland,matched (3)
201207,12,610231,144.0692,168.22,141.63,113.925,294,01/07/2012,01/07/2012,112979,2012,7,3,matched (3),Scotland,Scotland,matched (3)
201903,12,610231,171.6857,220.8,180,120,374,01/03/2019,01/03/2019,127885,2019,3,1,matched (3),Scotland,Scotland,matched (3)
200811,12,610231,98.051,120,98.44,68,250,01/11/2008,01/11/2008,104756,2008,11,4,matched (3),Scotland,Scotland,matched (3)
201409,12,610231,141.5056,169,148.26,100,320,01/09/2014,01/09/2014,111704,2014,9,3,matched (3),Scotland,Scotland,matched (3)
200612,12,610231,88.555,124.875,73.44,59.34,227,01/12/2006,01/12/2006,107974,2006,12,4,matched (3),Scotland,Scotland,matched (3)
202001,12,610231,159.9837,211,164.935,108.5,384,01/01/2020,01/01/2020,127661,2020,1,1,matched (3),Scotland,Scotland,matched (3)
202003,12,610231,153.8745,200,160.87,102,386,01/03/2020,01/03/2020,118933,2020,3,1,matched (3),Scotland,Scotland,matched (3)
200608,12,610231,79.90733,94,70.5,58.75,223,01/08/2006,01/08/2006,105147,2006,8,3,matched (3),Scotland,Scotland,matched (3)
201912,12,610231,162.887,222,164.935,115,383,01/12/2019,01/12/2019,127767,2019,12,4,matched (3),Scotland,Scotland,matched (3)
200408,12,610231,79.978,105.75,80,54.05,199,01/08/2004,01/08/2004,105050,2004,8,3,matched (3),Scotland,Scotland,matched (3)
201506,12,610231,134.7656,165.46,161.4,100,329,01/06/2015,01/06/2015,116584,2015,6,2,matched (3),Scotland,Scotland,matched (3)
201407,12,610231,141.5056,169,148.26,100,318,01/07/2014,01/07/2014,110263,2014,7,3,matched (3),Scotland,Scotland,matched (3)
200511,12,610231,81.28231,99.88,70,52.88,214,01/11/2005,01/11/2005,104534,2005,11,4,matched (3),Scotland,Scotland,matched (3)
201109,12,610231,139.5742,160.5,133.75,111.625,284,01/09/2011,01/09/2011,112468,2011,9,3,matched (3),Scotland,Scotland,matched (3)
200708,12,610231,83.96077,95,70.5,59.93,235,01/08/2007,01/08/2007,103198,2007,8,3,matched (3),Scotland,Scotland,matched (3)
201203,12,610231,134.9321,165,139.13,105.75,290,01/03/2012,01/03/2012,112591,2012,3,1,matched (3),Scotland,Scotland,matched (3)
201902,12,610231,171.6857,220.8,180,120,373,01/02/2019,01/02/2019,124018,2019,2,1,matched (3),Scotland,Scotland,matched (3)
202201,12,610231,141.88,169,130,115,408,01/01/2022,01/01/2022,123655,2022,1,1,matched (3),Scotland,Scotland,matched (3)
202007,12,610231,167.2,222,169,115,390,01/07/2020,01/07/2020,102371,2020,7,3,matched (3),Scotland,Scotland,matched (3)
202103,12,610231,164.425,211,154.5,120,398,01/03/2021,01/03/2021,100972,2021,3,1,matched (3),Scotland,Scotland,matched (3)
202101,12,610231,164.425,211,154.5,120,396,01/01/2021,01/01/2021,94079,2021,1,1,matched (3),Scotland,Scotland,matched (3)
201511,12,610231,140.9911,165.57,150,100,334,01/11/2015,01/11/2015,114300,2015,11,4,matched (3),Scotland,Scotland,matched (3)
200809,12,610231,87,113.125,78.065,64.81,248,01/09/2008,01/09/2008,102828,2008,9,3,matched (3),Scotland,Scotland,matched (3)
202102,12,610231,164.425,211,154.5,120,397,01/02/2021,01/02/2021,98049,2021,2,1,matched (3),Scotland,Scotland,matched (3)
201302,12,610231,145.5292,171.49,148.1,105.75,301,01/02/2013,01/02/2013,108915,2013,2,1,matched (3),Scotland,Scotland,matched (3)
200909,12,610231,110.2033,120.265,103.5,90,260,01/09/2009,01/09/2009,102020,2009,9,3,matched (3),Scotland,Scotland,matched (3)
201211,12,610231,145.7561,164.95,148.26,122.1,298,01/11/2012,01/11/2012,112322,2012,11,4,matched (3),Scotland,Scotland,matched (3)
201204,12,610231,145.2536,166.2,152.13,122.1,291,01/04/2012,01/04/2012,111722,2012,4,2,matched (3),Scotland,Scotland,matched (3)
201802,12,610231,152.0625,193.115,159.935,102.5,361,01/02/2018,01/02/2018,122581,2018,2,1,matched (3),Scotland,Scotland,matched (3)
200806,12,610231,81.77778,108.75,68,64.62,245,01/06/2008,01/06/2008,101446,2008,6,2,matched (3),Scotland,Scotland,matched (3)
201910,12,610231,155.5411,200,160.87,110,381,01/10/2019,01/10/2019,127514,2019,10,4,matched (3),Scotland,Scotland,matched (3)
202204,12,610231,167.175,194.5,179,122.5,411,01/04/2022,01/04/2022,127157,2022,4,2,matched (3),Scotland,Scotland,matched (3)
200512,12,610231,80.13917,108.94,68.75,51.115,215,01/12/2005,01/12/2005,109077,2005,12,4,matched (3),Scotland,Scotland,matched (3)
200704,12,610231,88.705,108.75,91.065,59.93,231,01/04/2007,01/04/2007,101168,2007,4,2,matched (3),Scotland,Scotland,matched (3)
201707,12,610231,152.07,180,165.46,100,354,01/07/2017,01/07/2017,117692,2017,7,3,matched (3),Scotland,Scotland,matched (3)
200604,12,610231,82.18733,105.75,76.38,52.88,219,01/04/2006,01/04/2006,107567,2006,4,2,matched (3),Scotland,Scotland,matched (3)
202208,12,610231,170.925,199.5,184,127.5,415,01/08/2022,01/08/2022,125392,2022,8,3,matched (3),Scotland,Scotland,matched (3)
201901,12,610231,150.8667,180,169,110,372,01/01/2019,01/01/2019,125531,2019,1,1,matched (3),Scotland,Scotland,matched (3)
201609,12,610231,146.6825,186.445,139.285,100,344,01/09/2016,01/09/2016,114318,2016,9,3,matched (3),Scotland,Scotland,matched (3)
201401,12,610231,139.0378,165,142.45,100,312,01/01/2014,01/01/2014,113219,2014,1,1,matched (3),Scotland,Scotland,matched (3)
201101,12,610231,145.4263,185,124.83,112.875,276,01/01/2011,01/01/2011,107592,2011,1,1,matched (3),Scotland,Scotland,matched (3)
201005,12,610231,125.1736,131.95,117.5,90,268,01/05/2010,01/05/2010,105655,2010,5,2,matched (3),Scotland,Scotland,matched (3)
201408,12,610231,152.5838,194.5,154.46,102.875,319,01/08/2014,01/08/2014,111493,2014,8,3,matched (3),Scotland,Scotland,matched (3)
201002,12,610231,122.71,128.575,113.75,91,265,01/02/2010,01/02/2010,97889,2010,2,1,matched (3),Scotland,Scotland,matched (3)
200405,12,610231,83.03416,102.815,85.825,62.025,196,01/05/2004,01/05/2004,107319,2004,5,2,matched (3),Scotland,Scotland,matched (3)
201712,12,610231,139.9164,180,115,100,359,01/12/2017,01/12/2017,117146,2017,12,4,matched (3),Scotland,Scotland,matched (3)
201606,12,610231,153.3514,207.43,163.57,100,341,01/06/2016,01/06/2016,114788,2016,6,2,matched (3),Scotland,Scotland,matched (3)
201406,12,610231,142.255,169,148.63,100,317,01/06/2014,01/06/2014,112673,2014,6,2,matched (3),Scotland,Scotland,matched (3)
202004,12,610231,153.8745,200,160.87,102,387,01/04/2020,01/04/2020,74251,2020,4,2,matched (3),Scotland,Scotland,matched (3)
200701,12,610231,86.48333,101.875,79.315,62.465,228,01/01/2007,01/01/2007,94734,2007,1,1,matched (3),Scotland,Scotland,matched (3)
200802,12,610231,73.016,93.41,64.81,58.75,241,01/02/2008,01/02/2008,100511,2008,2,1,matched (3),Scotland,Scotland,matched (3)
202104,12,610231,152.3429,200,140,115,399,01/04/2021,01/04/2021,102092,2021,4,2,matched (3),Scotland,Scotland,matched (3)
201011,12,610231,123.2425,129.975,118.75,91,274,01/11/2010,01/11/2010,109784,2010,11,4,matched (3),Scotland,Scotland,matched (3)
201110,12,610231,138.9146,165,134.5,105.75,285,01/10/2011,01/10/2011,112689,2011,10,4,matched (3),Scotland,Scotland,matched (3)
201505,12,610231,134.2322,163.57,160.66,100,328,01/05/2015,01/05/2015,116093,2015,5,2,matched (3),Scotland,Scotland,matched (3)
201502,12,610231,137.28,169,148.56,99.83,325,01/02/2015,01/02/2015,110362,2015,2,1,matched (3),Scotland,Scotland,matched (3)
202010,12,610231,164.425,211,154.5,120,393,01/10/2020,01/10/2020,116826,2020,10,4,matched (3),Scotland,Scotland,matched (3)
200407,12,610231,81.75462,99.88,80,56.4,198,01/07/2004,01/07/2004,106865,2004,7,3,matched (3),Scotland,Scotland,matched (3)
202006,12,610231,176.5,211,184.5,142,389,01/06/2020,01/06/2020,94010,2020,6,2,matched (3),Scotland,Scotland,matched (3)
201705,12,610231,148.8544,180,149,100,352,01/05/2017,01/05/2017,117233,2017,5,2,matched (3),Scotland,Scotland,matched (3)
201811,12,610231,135.827,179,134.5,95,370,01/11/2018,01/11/2018,123289,2018,11,4,matched (3),Scotland,Scotland,matched (3)
201301,12,610231,143.2057,171.49,146.55,105.75,300,01/01/2013,01/01/2013,112470,2013,1,1,matched (3),Scotland,Scotland,matched (3)
200506,12,610231,79.28429,99.88,75,49.94,209,01/06/2005,01/06/2005,114133,2005,6,2,matched (3),Scotland,Scotland,matched (3)
201402,12,610231,140.21,169,148.26,100,313,01/02/2014,01/02/2014,108434,2014,2,1,matched (3),Scotland,Scotland,matched (3)
202012,12,610231,195.0444,222,169,125,395,01/12/2020,01/12/2020,94790,2020,12,4,matched (3),Scotland,Scotland,matched (3)
201601,12,610231,140.7713,186.445,139.285,99.915,336,01/01/2016,01/01/2016,115217,2016,1,1,matched (3),Scotland,Scotland,matched (3)
201805,12,610231,130.6111,160.87,110,95,364,01/05/2018,01/05/2018,126941,2018,5,2,matched (3),Scotland,Scotland,matched (3)
200609,12,610231,79.90733,94,70.5,58.75,224,01/09/2006,01/09/2006,105598,2006,9,3,matched (3),Scotland,Scotland,matched (3)
201202,12,610231,143.2357,166.2,152.13,117.5,289,01/02/2012,01/02/2012,109908,2012,2,1,matched (3),Scotland,Scotland,matched (3)
201306,12,610231,146.369,183.31,156.63,100,305,01/06/2013,01/06/2013,113182,2013,6,2,matched (3),Scotland,Scotland,matched (3)
200510,12,610231,79.52231,95,70,52.88,213,01/10/2005,01/10/2005,108500,2005,10,4,matched (3),Scotland,Scotland,matched (3)
200505,12,610231,78.28667,102.5,75.25,52.875,208,01/05/2005,01/05/2005,111815,2005,5,2,matched (3),Scotland,Scotland,matched (3)
201611,12,610231,144.27,207.43,115,100,346,01/11/2016,01/11/2016,114503,2016,11,4,matched (3),Scotland,Scotland,matched (3)
200503,12,610231,80.40667,110.375,81.095,49.645,206,01/03/2005,01/03/2005,109174,2005,3,1,matched (3),Scotland,Scotland,matched (3)
201807,12,610231,140.427,180,134.5,95,366,01/07/2018,01/07/2018,124520,2018,7,3,matched (3),Scotland,Scotland,matched (3)
200406,12,610231,81.75462,99.88,80,56.4,197,01/06/2004,01/06/2004,107774,2004,6,2,matched (3),Scotland,Scotland,matched (3)
200905,12,610231,100.9954,117.5,92,85,256,01/05/2009,01/05/2009,100141,2009,5,2,matched (3),Scotland,Scotland,matched (3)
201607,12,610231,146.6825,186.445,139.285,100,342,01/07/2016,01/07/2016,115033,2016,7,3,matched (3),Scotland,Scotland,matched (3)
200910,12,610231,111.8582,122.53,115,90,261,01/10/2009,01/10/2009,102962,2009,10,4,matched (3),Scotland,Scotland,matched (3)
201510,12,610231,140.7689,165.46,150,100,333,01/10/2015,01/10/2015,114195,2015,10,4,matched (3),Scotland,Scotland,matched (3)
200411,12,610231,80.53072,99.88,79,56.4,202,01/11/2004,01/11/2004,106502,2004,11,4,matched (3),Scotland,Scotland,matched (3)
202206,12,610231,169.675,194.5,184,127.5,413,01/06/2022,01/06/2022,127526,2022,6,2,matched (3),Scotland,Scotland,matched (3)
201312,12,610231,154.915,201.655,156.63,102.875,311,01/12/2013,01/12/2013,112786,2013,12,4,matched (3),Scotland,Scotland,matched (3)
201309,12,610231,143.5778,183.31,148.26,100,308,01/09/2013,01/09/2013,111942,2013,9,3,matched (3),Scotland,Scotland,matched (3)
202106,12,610231,164.425,211,154.5,120,401,01/06/2021,01/06/2021,109408,2021,6,2,matched (3),Scotland,Scotland,matched (3)
201004,12,610231,124.2645,131.95,117.5,90,267,01/04/2010,01/04/2010,104566,2010,4,2,matched (3),Scotland,Scotland,matched (3)
200912,12,610231,99.47546,118,92,90,263,01/12/2009,01/12/2009,105319,2009,12,4,matched (3),Scotland,Scotland,matched (3)
201008,12,610231,122.4092,129.975,113.75,91,271,01/08/2010,01/08/2010,108091,2010,8,3,matched (3),Scotland,Scotland,matched (3)
200911,12,610231,102.773,118,103.5,90,262,01/11/2009,01/11/2009,104223,2009,11,4,matched (3),Scotland,Scotland,matched (3)
201907,12,610231,166.8745,222,169,120,378,01/07/2019,01/07/2019,128486,2019,7,3,matched (3),Scotland,Scotland,matched (3)
201307,12,610231,146.369,183.31,156.63,100,306,01/07/2013,01/07/2013,110722,2013,7,3,matched (3),Scotland,Scotland,matched (3)
201808,12,610231,144.9189,180,159,95,367,01/08/2018,01/08/2018,124079,2018,8,3,matched (3),Scotland,Scotland,matched (3)
200702,12,610231,87.93636,108.75,88.13,59.93,229,01/02/2007,01/02/2007,94993,2007,2,1,matched (3),Scotland,Scotland,matched (3)
201106,12,610231,135.7742,148,131.08,111.625,281,01/06/2011,01/06/2011,110923,2011,6,2,matched (3),Scotland,Scotland,matched (3)
202205,12,610231,177.4286,200,189,130,412,01/05/2022,01/05/2022,127155,2022,5,2,matched (3),Scotland,Scotland,matched (3)
201709,12,610231,152.07,180,165.46,100,356,01/09/2017,01/09/2017,117013,2017,9,3,matched (3),Scotland,Scotland,matched (3)
201305,12,610231,146.238,182,156.63,100,304,01/05/2013,01/05/2013,112460,2013,5,2,matched (3),Scotland,Scotland,matched (3)
201801,12,610231,144.809,180,137,100,360,01/01/2018,01/01/2018,116458,2018,1,1,matched (3),Scotland,Scotland,matched (3)
201410,12,610231,134.2122,161.4,148.26,100,321,01/10/2014,01/10/2014,111105,2014,10,4,matched (3),Scotland,Scotland,matched (3)
